year,name,category,description,url,num_projects,projects_url,contact_email,mailing_list,irc_channel,twitter_url,blog_url,topics,technologies
2020,Homebrew,Programming languages,The Missing Package Manager for macOS (or Linux),https://brew.sh,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6369733965774848/,,https://discourse.brew.sh,https://github.com/homebrew/brew,https://twitter.com/machomebrew,https://brew.sh/blog,"package managers, linux, package management, macos","ruby, bash"
2020,Hydra Ecosystem,Web,Automate REST APIs. Build next generation API clients.,https://www.hydraecosystem.org/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/4811360279461888/,mailto:mentors@hydraecosystem.org,http://hydraecosystem@googlegroups.com,https://hydraecosystem.slack.com/join/shared_invite/enQtNzM3NTg5NzQ2MDUxLWU1MjM3ZGRhZWM4ZTg1ODBjMTljNTQwNzAwMGM3ZDlmYTY3Y2E4OGJmN2NlZWRjMWIzY2MzN2NjOTIyYmQ1ZjU,https://twitter.com/HydraEcosystem,https://medium.com/w3c-hydra-development-community,"web development, knowledge graph, http, rest apis","python, rest, hydra, apis"
2020,INCF,Science and medicine,Enabling open and FAIR neuroscience,https://www.incf.org,21,https://summerofcode.withgoogle.com/archive/2020/organizations/6550809786974208/,mailto:gsoc@incf.org,,,https://twitter.com/INCForg,https://www.incf.org/blogs-list,"data visualization, big data, neuroscience, brain modelling, neuroimage processing","python, javascript, c/c++, java, tensorflow"
2020,Inclusive Design Institute,End user applications,The IDI addresses the challenge of designing ICT to work for all potential users,https://inclusivedesign.ca,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5992304050962432/,,https://lists.idrc.ocad.ca/mailman/listinfo/fluid-work,https://wiki.fluidproject.org/display/fluid/IRC+Channel,https://twitter.com/FluidProject,,"web, web development, web applications, accessibility, inclusion","javascript, node.js, html, css"
2020,Inkscape,Media,Vector graphics editor,https://inkscape.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/4527035860385792/,mailto:inkscape-devel@lists.inkscape.org,https://lists.inkscape.org/,https://inkscape.org/community/,https://twitter.com/inkscape,https://inkscape.org/news/,"web, graphics, geometry","python, c++, gtk, svg"
2020,Intel Media And Audio For Linux,Media,We work on Linux opensource video and audio software for Intel.,https://01.org/linuxmedia,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5820969215590400/,mailto:juan.j.zhao@intel.com,https://01.org/linuxmedia,https://01.org/linuxmedia,,,"360 stereo video, opensource audio firmware, ffmpeg neuronetwork","gstreamer, ffmpeg, sound open firmware, libxcam, vaapi"
2020,Internet Archive,Web,Universal Access to All Knowledge,http://archive.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5652935767228416/,mailto:iagsoc2020@gmail.com,,,https://twitter.com/internetarchive,http://blog.archive.org,"books, library, web archving","python, javascript"
2020,JBoss Community,Web,Community of Java projects around JBoss Middleware,http://www.jboss.org/,10,https://summerofcode.withgoogle.com/archive/2020/organizations/6073291866898432/,,,https://gitter.im/JBossOutreach/gsoc,,,"database, cloud, programming languages and development tools, kubernetes, aerogear","java, react, golang"
2020,JdeRobot - Universidad Rey Juan Carlos,Other,A software toolkit for developing applications in Robotics and Computer Vision,http://jderobot.github.io,5,https://summerofcode.withgoogle.com/archive/2020/organizations/6129466817904640/,mailto:jderobot@gmail.com,https://gsyc.urjc.es/cgi-bin/mailman/listinfo/jde-developers,,https://twitter.com/jderobot,,"education, robotics, computer vision, developer tools","python, c/c++, ros, gazebo, opencv"
2020,Jenkins project,Programming languages,Open-source automation server for building great things at any scale,http://jenkins.io,7,https://summerofcode.withgoogle.com/archive/2020/organizations/5087283272744960/,mailto:jenkinsci-gsoc-all-public@googlegroups.com,https://jenkins.io/projects/gsoc/#contacts,https://gitter.im/jenkinsci/gsoc-sig,https://twitter.com/jenkinsci,https://jenkins.io/blog/,"developer tools, automation, continuous integration, continuous delivery, devops","javascript, java, go, docker, kubernetes"
2020,Joplin,End user applications,A note taking and to-do application with synchronisation capabilities,https://joplinapp.org/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6331892753760256/,mailto:support@joplinapp.org,https://discourse.joplinapp.org/,,https://twitter.com/joplinapp,https://www.patreon.com/joplin/posts,"cross-platform, encryption, notes, synchronisation, sharing","react, node.js, react native, electron, terminal-kit"
2020,Kapitan,Programming languages,"Templated configuration management for Kubernetes, Terraform and other things",https://kapitan.dev/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5566516864483328/,mailto:kapitan-discuss@googlegroups.com,https://groups.google.com/d/forum/kapitan-discuss,https://kubernetes.slack.com/archives/C981W2HD3,,https://medium.com/kapitan-blog/,"programming languages, cloud, great developer tooling, kubernetes","python 3, kubernetes, jsonnet, jinja2, terraform"
2020,KDE Community,End user applications,International community creating Free Software together,https://www.kde.org,19,https://summerofcode.withgoogle.com/archive/2020/organizations/4992468447133696/,mailto:KDE-Community@kde.org,https://mail.kde.org/mailman/listinfo/kde-devel,https://webchat.kde.org/,https://twitter.com/kdecommunity,https://planetkde.org,"applications, vr, graphics","c, opencv, c++, qt"
2020,Kiwix,Web,Internet content for people without internet access,https://www.kiwix.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5280668067561472/,mailto:contact+gsoc@kiwix.org,,https://webchat.freenode.net/?channels=#kiwix,https://twitter.com/kiwixoffline,https://blog.kiwix.org,offline access,"javascript, c/c++, node.js, python 3, kotlin"
2020,Kodi Foundation,End user applications,The ultimate entertainment center,http://www.kodi.tv,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6555254004383744/,mailto:contact@kodi.tv,,https://kodi.wiki/view/Kodi_related_projects_and_sites,https://twitter.com/kodiTv,https://kodi.tv/blog,"games, audio, video, media","python, mysql, c++, ffmpeg, sqlite"
2020,Kubeflow,Infrastructure and cloud,The machine learning toolkit for Kubernetes.,http://kubeflow.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5374310232883200/,mailto:kubeflow-discuss@googlegroups.com,https://www.kubeflow.org/docs/about/gsoc/,https://www.kubeflow.org/docs/about/community/,https://twitter.com/kubeflow,https://medium.com/kubeflow,"machine learning, cloud, infrastructure, kubernetes","python, tensorflow, kubernetes, jupyter notebook, kustomize"
2020,LabLua,Programming languages,Programming Languages Research with emphasis on the Lua language,http://www.lua.inf.puc-rio.br,6,https://summerofcode.withgoogle.com/archive/2020/organizations/6003184142647296/,mailto:lablua@inf.puc-rio.br,http://groups.google.com/group/labluagsoc,,,,"operating systems, compilers, scripting languages, reactive programming","lua, céu, lunatik, pallene"
2020,Libre Space Foundation,Science and medicine,Open-source software and hardware technologies for space,https://libre.space,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6184201612689408/,mailto:info@libre.space,https://community.libre.space/,https://libre.space/community/,https://twitter.com/librespace_fnd,https://libre.space/category/updates/,"space applications, satellite data, space standards, spacecraft","python, django, sdr, embedded, space applications"
2020,LibreHealth,Science and medicine,Healthcare for Humanity,https://librehealth.io,4,https://summerofcode.withgoogle.com/archive/2020/organizations/5842452507787264/,,https://forums.librehealth.io,https://chat.librehealth.io,https://twitter.com/LibreHealthIO,,"web, deep learning, information security, mobile-apps, radiology","javascript, android, java, python 3, php"
2020,LibreOffice,End user applications,LibreOffice is a free and open source office suite.,https://www.libreoffice.org,6,https://summerofcode.withgoogle.com/archive/2020/organizations/6094595844210688/,mailto:libreoffice@lists.freedesktop.org,https://wiki.documentfoundation.org/Development/Mailing_List,https://wiki.documentfoundation.org/Website/IRC,https://twitter.com/libreoffice,https://blog.documentfoundation.org/,"office suite, desktop application, android, end-user application","python, java, c++"
2020,libvirt,Infrastructure and cloud,virtualization abstraction library,http://libvirt.org/,4,https://summerofcode.withgoogle.com/archive/2020/organizations/5067783886340096/,mailto:libvirt-users@redhat.com,http://libvirt.org/contact.html#email,http://libvirt.org/contact.html#irc,,http://planet.virt-tools.org/,"virtualization, library","c, python, xen, kvm, hypervisor"
2020,Linkerd,Infrastructure and cloud,Linkerd is the ultralight service mesh for Kubernetes and beyond,https://linkerd.io/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6500210139725824/,,https://lists.cncf.io/g/cncf-linkerd-users,http://linkerd.slack.com,https://twitter.com/linkerd,,"networking, containers, microservices, service mesh, cloud infrastructure","rust, golang, kubernetes, linkerd"
2020,Liquid Galaxy project,Media,Liquid Galaxy is a remarkable panoramic system that is tremendously compelling.,https://www.liquidgalaxy.eu/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/6406567974404096/,mailto:liquidgalaxylab@gmail.com,,https://liquidgalaxy.slack.com/,https://twitter.com/_liquidgalaxy,https://www.liquidgalaxy.eu/,"visualization, machine learning, data visualization, graphics, maps","python, javascript, java, html, vue"
2020,lowRISC,Other,Open to the core - collaborative engineering for open source silicon and tools,https://www.lowrisc.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6088258989064192/,mailto:info@lowrisc.org,,https://lowrisc.zulipchat.com/,https://twitter.com/lowrisc,https://www.lowrisc.org/blog/,"compilers, open hardware","python, fpga, c++, risc-v, systemverilog"
2020,MacPorts,End user applications,Open Source package manager for macOS.,https://www.macports.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/4588406077652992/,mailto:macports-dev@lists.macports.org,https://www.macports.org/contact.php#Lists,https://www.macports.org/contact.php#IRC,https://twitter.com/macports,,"build tools, libraries, package management, macos","c, python, tcl, scripting, buildbot"
2020,MariaDB Foundation,Data,One of the most popular databases on the web with many notable users,https://mariadb.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5950846174494720/,mailto:maria-discuss@lists.launchpad.net,https://mariadb.com/kb/en/mariadb/resources/,https://mariadb.com/kb/en/meta/irc/,https://twitter.com/mariadb_org,https://mariadb.org/blog/,"databases, distributed systems, performance, sql","c, mysql, java, mariadb, c++"
2020,Matrix,Social and communication,"An open network for secure, decentralized communication",https://matrix.org,6,https://summerofcode.withgoogle.com/archive/2020/organizations/6400769936326656/,mailto:support@matrix.org,,http://riot.im/app/#/room/#gsoc:matrix.org,https://twitter.com/matrixdotorg,http://matrix.org/blog,"realtime communication, chat, encryption, decentralised, team chat","python, javascript, go, react, rust"
2020,MBDyn,Science and medicine,Free general purpose Multibody Dynamics analysis,https://www.mbdyn.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/4670622791106560/,mailto:mbdyn@aero.polimi.it,http://lists.mbdyn.org/mailman/listinfo/mbdyn-users,,,,"scientific computing, automotive, mechanical engineering, aeronautics, multibody dynamics","python, c++"
2020,MDAnalysis,Science and medicine,A Python toolkit for analysing molecular dynamics simulations.,https://www.mdanalysis.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5997649305534464/,,https://groups.google.com/forum/#!forum/mdnalysis-devel,,https://twitter.com/mdanalysis,https://www.mdanalysis.org/blog/,"computational chemistry, cheminformatics, biophysics, molecular simulation, molecular dynamics","python, cython, c/c++, numpy"
2020,MetaBrainz Foundation Inc.,Data,"We curate and publish community maintained data sets, focused on music and books",https://metabrainz.org,7,https://summerofcode.withgoogle.com/archive/2020/organizations/5387896221073408/,mailto:support@metabrainz.org,https://community.metabrainz.org/,https://metabrainz.org/contact,https://twitter.com/metabrainz,https://blog.metabrainz.org/,"open data, community, music, metadata, books","python, perl, postgres, solr, spark"
2020,Metasploit,Security,The world’s most used penetration testing framework,https://metasploit.com,2,https://summerofcode.withgoogle.com/archive/2020/organizations/4999193090850816/,mailto:msfdev@metasploit.com,https://groups.google.com/forum/#!forum/metasploit-hackers,https://metasploit.com/slack,https://twitter.com/metasploit,https://blog.rapid7.com/tag/metasploit/,"security, penetration testing, offensive security, exploitation","c, python, postgresql, ruby, assembly"
2020,MGGG Redistricting Lab,End user applications,MGGG researches applications in math and computer science for US redistricting,http://mggg.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/4721222438354944/,mailto:mggg.gsoc@gmail.com,,,https://twitter.com/gerrymandr,,"statistics, mapping, civic tech, graph algorithms, web-interface","python, javascript, julia, gis, mapping"
2020,MIT App Inventor,Programming languages,Anyone Can Build Apps That Impact the World,http://appinventor.mit.edu,6,https://summerofcode.withgoogle.com/archive/2020/organizations/6125092997693440/,mailto:appinventor@mit.edu,,,,,"education, web, mobile, apps, development","javascript, android, java, google web toolkit, junit"
2020,Mixxx,End user applications,DJ Mixing App With Powerful Features For All DJs,https://www.mixxx.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5847122345197568/,mailto:daschuer@mixxx.org,https://www.mixxx.org/contact,https://mixxx.zulipchat.com,https://twitter.com/mixxxdj,,"music, dj, streaming, music information retrieval","javascript, c++, qt, deep learning"
2020,mlpack,Data,"mlpack is a fast, flexible machine learning library written in C++.",http://mlpack.org/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/5279502554365952/,mailto:mlpack@lists.mlpack.org,https://www.mlpack.org/mailman/listinfo/mlpack,https://www.mlpack.org/community.html#real-time-chat,,https://www.mlpack.org/gsocblog/,"machine learning, data science, reinforcement learning, optimization, neighbor-search","python, machine learning, c++, deep learning, templates"
2020,Moira,Programming languages,Moira is a realtime alerting system based on Graphite data,https://moira.readthedocs.io/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5420871000260608/,mailto:opensource@kontur.ru,,https://moira.readthedocs.io/en/latest/contacts.html,,,"monitoring, devops, devtools, alerting, sre","javascript, react, golang, typescript, graphite"
2020,MoveIt,Other,Moving robots into the future,https://moveit.ros.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5486699158700032/,mailto:hello@picknik.ai,https://discourse.ros.org/c/moveit,https://answers.ros.org/questions/scope:all/sort:activity-desc/tags:moveit/page:1/,,https://moveit.ros.org/blog/,robotics,"ros, c++"
2020,Mozilla,Web,Keeping the Internet open and accessible to all.,https://mozilla.org,11,https://summerofcode.withgoogle.com/archive/2020/organizations/5169365365817344/,,,https://chat.mozilla.org/#/welcome,https://twitter.com/mozilla,https://blog.mozilla.org/,"open source, web browser, devtools, information security","python, javascript, html5, rust, web development"
2020,MuseScore,End user applications,MuseScore is music notation software used by millions of musicians worldwide,https://musescore.org/en,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5017312551239680/,mailto:anatoly-os@musescore.com,,https://t.me/musescoreeditorchat,https://twitter.com/musescore,,"music, notation software, piano, guitar","c++, qt, qml, cmake"
2020,mypy,Programming languages,Mypy is an optional static type checker for Python.,http://mypy-lang.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5440234189225984/,mailto:jlehtosalo@gmail.com,,https://gitter.im/python/typing,https://twitter.com/mypyproject,http://mypy-lang.blogspot.com/,"static code analysis‎, compiler",python
2020,MZmine,Science and medicine,MZmine is an open-source software for mass-spectrometry data processing.,http://www.mzmine.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6328123651522560/,mailto:mzmine@mzmine.org,https://groups.google.com/forum/#!forum/mzmine-devel,https://mzmine.slack.com,https://twitter.com/mzmine_project,,"visualization, data processing, mass spectrometry, molecular analysis, molecular networking","java, javafx"
2020,National Resource for Network Biology (NRNB),Science and medicine,Developing open source software to enable network-based biomedical discovery,https://nrnb.org/gsoc.html,15,https://summerofcode.withgoogle.com/archive/2020/organizations/4549302816342016/,mailto:kristina.hanspers@gladstone.ucsf.edu,https://groups.google.com/forum/#!forum/cytoscape-helpdesk,,https://twitter.com/cytoscape,https://nrnb.org/testimonials.html#profile-tab,"web application, data science, graphics, scientific computing, network biology","python, javascript, java, r, rest"
2020,Neovim,Programming languages,hyperextensible Vim-based text editor,http://www.neovim.io,1,https://summerofcode.withgoogle.com/archive/2020/organizations/6636241820319744/,,,https://gitter.im/neovim/neovim,https://twitter.com/Neovim,,"editor, programming","c, lua, rpc"
2020,Netty,Web,Netty is an asynchronous event-driven network framework,https://netty.io,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5983819074633728/,mailto:netty@googlegroups.com,https://groups.google.com/forum/#!forum/netty,https://gitter.im/netty/netty,https://twitter.com/netty_project,,"network, nonblocking, async","c, java, jni"
2020,NumFOCUS,Science and medicine,NumFOCUS promotes open source scientific software.,http://numfocus.org/,28,https://summerofcode.withgoogle.com/archive/2020/organizations/6692416771325952/,mailto:info@numfocus.org,https://groups.google.com/a/numfocus.org/forum/#!forum/gsoc,,https://twitter.com/NumFOCUS,https://numfocus.org/blog,"data science, graphics, scientific computing, numerical computing","python, javascript, c/c++, r, julia"
2020,NV Access,Other,Empowering lives through non-visual access to technology,https://www.nvaccess.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5653128168341504/,mailto:info@nvaccess.org,https://sourceforge.net/p/nvda/lists/nvda-devel/,,https://twitter.com/nvAccess,https://www.nvaccess.org/category/in-process/,"accessibility, blindness, screen reader, braille, text to speech","python, c++, ui automation, iaccessible2, win32 api"
2020,Open Bioinformatics Foundation (OBF),Science and medicine,Promoting practice & philosophy of OSS & Open Science in biological research.,https://www.open-bio.org,8,https://summerofcode.withgoogle.com/archive/2020/organizations/4595548239167488/,,https://mailman.open-bio.org/mailman/listinfo/gsoc,,https://twitter.com/obf_news,https://www.open-bio.org/blog/,"bioinformatics, computational biology","python, javascript, c/c++"
2020,Open Chemistry,Science and medicine,Advancing Open Source and Open Science for Chemistry,https://openchemistry.org/,5,https://summerofcode.withgoogle.com/archive/2020/organizations/5796522697949184/,mailto:openchemistry-developers@public.kitware.com,https://openchemistry.org/mailing-lists/,https://openchemistry.slack.com/,https://twitter.com/openchem,https://blog.kitware.com/tag/open-chemistry/,"data science, scientific computing, scientific visualization, computational chemistry, cheminformatics","python, javascript, c/c++, opengl, html"
2020,Open Genome Informatics,Science and medicine,Association of open access genomics and bioinformatics projects.,http://gmod.org/wiki/GSoC,5,https://summerofcode.withgoogle.com/archive/2020/organizations/5089985813807104/,mailto:robin.haw@oicr.on.ca,https://groups.google.com/forum/#!forum/genome-informatics,http://irc.lc/freenode/genomeinformatics/,,http://gmod.org/wiki/Main_Page,"genomics, bioinformatics, computational biology, biology, data and databases","python, javascript, neo4j, react, r-project"
2020,Open Roberta,Programming languages,Open Roberta® Lab is an online IDE introducing kids to program robots with NEPO®,https://lab.open-roberta.org/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/4541796253696000/,mailto:roberta-zentrale@iais.fraunhofer.de,,https://github.com/OpenRoberta/openroberta-lab/wiki/Community,https://twitter.com/RobertaIAIS,https://roberta-home.de,"education, web, robotics, visual programming","javascript, java"
2020,Open Source Robotics Foundation,Programming languages,"Open source software for use in robotics research, education and industry",https://www.openrobotics.org/,7,https://summerofcode.withgoogle.com/archive/2020/organizations/5551857973329920/,mailto:gsoc@osrfoundation.org,http://www.ros.org/contribute/,http://wiki.ros.org/Get%20Involved,https://twitter.com/openroboticsorg,https://www.openrobotics.org/blog/,robotics,"python, ros, gazebo, c++"
2020,OpenAstronomy,Science and medicine,Opening the eyes of research astronomy software to the whole world.,http://www.OpenAstronomy.org,10,https://summerofcode.withgoogle.com/archive/2020/organizations/4577601315667968/,mailto:openastronomy.organization@gmail.com,https://groups.google.com/forum/#!forum/openastronomy,http://openastronomy.org,https://twitter.com/Open_Astronomy,http://openastronomy.org/Universe_OA/,"astronomy, solar physics, high energy astrophysics, orbital mechanics, cloud infrastructure","python, javascript, julia, numba, spark"
2020,OpenCV,Media,https://opencv.org,https://opencv.org/,14,https://summerofcode.withgoogle.com/archive/2020/organizations/6410072298618880/,mailto:opencv-gsoc-2020@googlegroups.com,http://answers.opencv.org/questions/,https://answers.opencv.org/questions/,https://twitter.com/opencvlibrary,https://opencv.org/,"machine learning, robotics, computer vision, graphics, deep learning","javascript, c/c++, cuda, python 3"
2020,OpenEMR,Science and medicine,OpenEMR is a leader in healthcare open-source software,https://www.open-emr.org/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6277255937916928/,,https://www.open-emr.org/wiki/index.php/OpenEMR_Forum,https://www.open-emr.org/chat/,https://twitter.com/openemr,https://www.open-emr.org/blog/,"health, medicine, medical records, cloud, medical practice management solution","mysql, javascript, html, docker, php"
2020,OpenHMD,Media,Multi-Platform Open Source driver for AR/VR/XR devices with stable ABI.,http://openhmd.net,0,https://summerofcode.withgoogle.com/archive/2020/organizations/6405402461208576/,mailto:thorworks@gmail.com,,http://www.openhmd.net/index.php/contact/,https://twitter.com/openhmd,http://www.openhmd.net/index.php/blog/,"virtual reality, computer vision, reverse engineering, drivers, xr","opengl, opencv, vulkan, c99, libusb"
2020,OpenMined,Other,Answer questions using data you cannot see.,http://www.openmined.org,4,https://summerofcode.withgoogle.com/archive/2020/organizations/5934410743939072/,mailto:andrew@openmined.org,http://newsletter.openmined.org/,http://slack.openmined.org,https://twitter.com/openminedorg,https://blog.openmined.org/,"privacy, artificial intelligence","deep learning, federated learning, homomorphic encryption, secure multi-party computation, differential privacy"
2020,OpenMRS,Science and medicine,Write code. Save lives.,https://openmrs.org/,9,https://summerofcode.withgoogle.com/archive/2020/organizations/6119294959616000/,mailto:community@openmrs.org,https://talk.openmrs.org,https://wiki.openmrs.org/display/IRC/Home,https://twitter.com/openmrs,https://blog.openmrs.org/,"science and medicine, developing countries, open source medical records","mysql, javascript, android, java, spring"
2020,OpenRefine,Data,"a free, open source power tool for working with messy data and improving it",http://openrefine.org/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6727913602285568/,mailto:openrefine@googlegroups.com,https://groups.google.com/forum/#!forum/openrefine-dev,https://gitter.im/OpenRefine/OpenRefine,https://twitter.com/OpenRefine,http://openrefine.org/category/blog.html,"data visualization, web application, real-time, data integration","javascript, java"
2020,OpenStreetMap,Data,Creating and distributing free geographic data for the world.,http://www.openstreetmap.org/,4,https://summerofcode.withgoogle.com/archive/2020/organizations/5531645890789376/,,https://lists.openstreetmap.org/listinfo/dev,https://wiki.openstreetmap.org/wiki/IRC,https://twitter.com/openstreetmap,https://blog.openstreetmap.org/,"open data, gis, maps, crowdsourcing","python, javascript, java, sql, docker"
2020,openSUSE Project,Operating systems,openSUSE is a worldwide Free and Open Source Software community and project.,https://www.opensuse.org/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5703501222510592/,mailto:opensuse-project@opensuse.org,https://en.opensuse.org/openSUSE:Mailing_lists,https://en.opensuse.org/openSUSE:IRC_list,https://twitter.com/@opensuse,,"operating systems, software quality, build tools, containers, tools","python, linux, javascript, perl, rpm"
2020,OpenWISP,Web,A Hackable Network Management System for the 21st Century,http://openwisp.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/4717183558483968/,,https://groups.google.com/d/forum/openwisp/join,https://gitter.im/openwisp/general,https://twitter.com/openwisp,,"iot, networking, wireless networks, network visualization, network automation","python, javascript, django, lua, openwrt"
2020,Oppia Foundation,Web,Oppia is used for collaboratively building interactive and intelligent tutors.,https://github.com/oppia/oppia,12,https://summerofcode.withgoogle.com/archive/2020/organizations/4686040649957376/,mailto:oppia-gsoc-discuss@googlegroups.com,https://github.com/oppia/oppia/wiki/Google-Summer-of-Code-2020#communication,https://github.com/oppia/oppia/wiki/Google-Summer-of-Code-2020#communication,https://twitter.com/oppiaorg,https://medium.com/oppia-org,"education, web, community, interactive, tools","python, kotlin, webpack, css, angular"
2020,Orcasound,Science and medicine,Humans & machines listening together to save the whales.,http://orcasound.net,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6216078121762816/,mailto:info@orcasound.net,http://lists.orcasound.net/listinfo.cgi/dev-orcasound.net,https://join.slack.com/t/orcasound/shared_invite/enQtODkwMzk3MjkwOTYxLTE2Mzc5NmFmNzNiM2ExYzBjMWMwMzgxMmQyMGQ0NTc1ZmE5ZTAzMWU1ZjM3OTdiOTAxYTZiYWI2YTE1YzhhZDU,https://twitter.com/OrcasoundApp,http://orcasound.net/blog,"machine learning, web application, audio, real-time, citizen science","python, javascript, react, raspberry pi, elixir"
2020,OSGeo,Other,The Open Source Geospatial Foundation,https://www.osgeo.org/,10,https://summerofcode.withgoogle.com/archive/2020/organizations/5355444958134272/,mailto:gsoc-admin@osgeo.org,https://www.osgeo.org/community/communications/,https://wiki.osgeo.org/wiki/Google_Summer_of_Code_Recommendations_for_Students#How_to_get_in_contact_via_IRC,https://twitter.com/osgeo,http://planet.osgeo.org/,"open science, gis, citizen science, geolocation, mapping","python, c/c++, java, sql, open source databases"
2020,OWASP Foundation,Security,"OWASP, The Open Web Application Security Project",https://owasp.org/,12,https://summerofcode.withgoogle.com/archive/2020/organizations/5260035782868992/,mailto:owasp-gsoc@googlegroups.com,https://groups.google.com/forum/#!forum/owasp-gsoc,https://owasp.slack.com/messages/CFJLZNFN1,https://twitter.com/owasp,https://owasp.org/news/,"information security, application security, web application security, cyber security","python, javascript, node.js, .net"
2020,PEcAn Project,Science and medicine,"Ecosystem science, policy, and management informed by the best data and models",http://pecanproject.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/4860868635918336/,,,https://join.slack.com/t/pecanproject/shared_invite/enQtMzkyODUyMjQyNTgzLWEzOTM1ZjhmYWUxNzYwYzkxMWVlODAyZWQwYjliYzA0MDA0MjE4YmMyOTFhMjYyMjYzN2FjODE4N2Y4YWFhZmQ,https://twitter.com/pecanproject,,"data science, ecosystem models, scientific visualization, ecological forecasting, climate science","python, postgresql, r, docker, kubernetes"
2020,Percona,Data,Unbiased open source database experts.,https://www.percona.com/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5002697415065600/,mailto:gsoc@percona.com,https://groups.google.com/forum/#!forum/percona-gsoc,https://www.percona.com/googlesummerofcode2020,https://twitter.com/Percona,https://www.percona.com/community-blog/,"testing, data visualization, automation, load testing, alerts","prometheus, javascript, shell script, golang, grafana"
2020,Performance Co-Pilot,Operating systems,System-level performance analysis toolkit,https://pcp.io/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5233572744527872/,mailto:pcp@groups.io,https://groups.io/g/pcp,https://pcp.io/community.html,https://twitter.com/performancepcp,,"distributed, performance, analysis, timeseries, lightweight","c, grafana, redis, rest, libuv"
2020,Pitivi,Media,Allowing everyone on the planet to express themselves through filmmaking,http://pitivi.org/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6385935689711616/,mailto:pitivi@pitivi.org,,http://www.pitivi.org/?go=contact,https://twitter.com/pitivi,http://www.pitivi.org/planet/,"video processing, filmmaking, video editing","c, gtk, python 3, gstreamer"
2020,Point Cloud Library,Media,An open project for 2D/3D image and point cloud processing.,https://pointcloudlibrary.github.io/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/6128597321908224/,,,https://discord.gg/gvcqHTW,,,"robotics, 3d computer vision, perception","cmake, cpp, devops"
2020,PostgreSQL,Data,PostgreSQL is the world's most advanced Open Source database!,https://www.postgresql.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6566134096068608/,mailto:pgsql-hackers@lists.postgresql.org,https://lists.postgresql.org/,https://www.postgresql.org/community/irc/,https://twitter.com/PostgreSQL,https://planet.postgresql.org/,"database, data, sql, rdbms, data management","c, postgresql, perl, sql, postgres"
2020,Postman,Programming languages,The Collaboration Platform for API Development,https://www.postman.com/open-philosophy/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5654790253576192/,mailto:gsoc@postman.com,,https://github.com/postmanlabs/gsoc/blob/master/README.md,https://twitter.com/getpostman,https://blog.getpostman.com,"api, developer tools, api management, programmer productivity","javascript, node.js"
2020,Processing Foundation,Programming languages,Our goal is to empower people of all backgrounds to learn how to program.,http://processingfoundation.org,11,https://summerofcode.withgoogle.com/archive/2020/organizations/5988762313555968/,mailto:foundation@processing.org,https://discourse.processing.org/,http://pf-gsoc.slack.com,https://twitter.com/processingorg,https://medium.com/processing-foundation,"education, web, graphics, creative coding, design","python, javascript, android, java, opengl"
