year,name,category,description,url,num_projects,projects_url,contact_email,mailing_list,irc_channel,twitter_url,blog_url,topics,technologies
2023,OpenAstronomy,Science and medicine,Look at the Universe with the power of open source,https://openastronomy.org/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/openastronomy,mailto:openastronomy.organization@gmail.com,https://community.openastronomy.org/,https://openastronomy.element.io/#/room/#openastronomy:openastronomy.org,https://astrodon.social/@OpenAstronomy,https://openastronomy.org/Universe_OA/,"image processing, astronomy, solar physics, high energy astrophysics","c, python, julia"
2023,CCExtractor Development,End user applications,"TV, Rust, Flutter, Linux, VR and C. In any order.",https://www.ccextractor.org,7,https://summerofcode.withgoogle.com/programs/2023/organizations/ccextractor-development,mailto:gsoc@ccextractor.org,https://groups.google.com/g/ccextractor-dev,https://ccextractor.org/public/general/support/,,,"vr, linux, video, subtitles, mobile","c, linux, rust, flutter"
2023,Carbon Language,Programming languages,An experimental successor to C++,https://github.com/carbon-language/carbon-lang,2,https://summerofcode.withgoogle.com/programs/2023/organizations/carbon-language,,,https://discord.com/invite/ZjVdShJDAs,https://twitter.com/greenexecutive,,"programming languages, c++","llvm, c++, clang, Bison"
2023,Dart,Programming languages,Dart is a client language for apps on any platform,https://dart.dev,2,https://summerofcode.withgoogle.com/programs/2023/organizations/dart,,https://groups.google.com/g/dart-gsoc,,,https://medium.com/dartlang,"programming languages, mobile apps","flutter, dart"
2023,Open Robotics,End user applications,Development of open source robotics,https://www.openrobotics.org/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/open-robotics,mailto:gsoc@osrfoundation.org,,,https://twitter.com/OpenRoboticsOrg,https://www.openrobotics.org/blog,"robotics, simulation","ros, gazebo, ignition, Open-RMF"
2023,Fortran-lang,Programming languages,High-performance parallel programming language,https://fortran-lang.org,3,https://summerofcode.withgoogle.com/programs/2023/organizations/fortran-lang,,,https://fortran-lang.discourse.group/,https://twitter.com/fortranlang,,"compilers, programming languages, build systems, libraries, Fortran","python, c++, fortran"
2023,PEcAn Project,Science and medicine,Develop and promote tools for ecosystem modeling,https://pecanproject.github.io/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/pecan-project,,,https://join.slack.com/t/pecanproject/shared_invite/enQtMzkyODUyMjQyNTgzLWEzOTM1ZjhmYWUxNzYwYzkxMWVlODAyZWQwYjliYzA0MDA0MjE4YmMyOTFhMjYyMjYzN2FjODE4N2Y4YWFhZmQ,https://twitter.com/PEcAnProject,,"data science, ecosystem models, scientific visualization, climate science, Ecological Forecasting,","r, docker, api, geospatial"
2023,The ENIGMA Team,Programming languages,A free rapid game development environment.,https://enigma-dev.org,2,https://summerofcode.withgoogle.com/programs/2023/organizations/the-enigma-team,mailto:enigma-team@googlegroups.com,,https://discord.gg/XTzB43C,,https://enigma-dev.org,"graphics, game development, compiler, programming, game design","opengl, c++, qt5"
2023,Genome Assembly and Annotation,Science and medicine,Providing freely accessible genomic data,https://www.ebi.ac.uk/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/genome-assembly-and-annotation,mailto:helpdesk@ensembl.org,,,https://twitter.com/ensembl,,"machine learning, genomics, big data, cloud, hpc","python, mysql, docker, pytorch, nextflow"
2023,GNU Octave,Science and medicine,Free Your Numbers,https://www.octave.org,2,https://summerofcode.withgoogle.com/programs/2023/organizations/gnu-octave,,https://octave.discourse.group/,,,https://octave.discourse.group/,"mathematics, scientific computing, numerical computation, numerical methods, matlab","c++, hg"
2023,The Mifos Initiative,Data,End Poverty One Line of Code at a Time,https://mifos.org,10,https://summerofcode.withgoogle.com/programs/2023/organizations/the-mifos-initiative,mailto:info@mifos.org,https://mifos.org/resources/community/communications/,https://gitter.im/openMF/mifos,https://twitter.com/mifos,https://mifos.org/blog,"cloud, ai, fintech, financial inclusion, mobile banking","android, java, kotlin, spring, angular"
2023,ScummVM,End user applications,Adventure and RPG preservation project,https://www.scummvm.org/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/scummvm,,https://wiki.scummvm.org/index.php/Summer_of_Code/GSoC_Contact,https://wiki.scummvm.org/index.php/Summer_of_Code/GSoC_Contact,,https://planet.scummvm.org/,"games, game engines, software preservation, software archeology","opengl, lua, c++, assembly, sdl"
2023,Processing Foundation,Programming languages,To empower all people to learn to program,http://processingfoundation.org,8,https://summerofcode.withgoogle.com/programs/2023/organizations/processing-foundation,,http://discourse.processing.org,,https://twitter.com/ProcessingOrg,https://medium.com/processing-foundation,"education, web, graphics, creative coding, design","python, javascript, android, java, opengl"
2023,FLARE,Security,Industry leading malware analysis,https://www.mandiant.com/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/flare,mailto:flare-gsoc-2023@mandiant.com,https://github.com/mandiant/flare-gsoc-2023/discussions,,https://twitter.com/Mandiant,https://www.mandiant.com/resources/blog,"emulation, disassembly, decompilation, malware-analysis, reverse-engineering","python, ida-pro, Ghidra"
2023,Swift,Programming languages,"Fast, safe, and expressive programming language",https://swift.org,3,https://summerofcode.withgoogle.com/programs/2023/organizations/swift,,https://forums.swift.org,,https://twitter.com/SwiftLang,,"compilers, cross-platform, Packages, Server development, Standard Libraries","c++, cmake, swift"
2023,SPDX,Other,An open ISO standard for SBOMs,https://spdx.dev,3,https://summerofcode.withgoogle.com/programs/2023/organizations/spdx,,https://lists.spdx.org/g/spdx-tech,https://gitter.im/spdx-org/Lobby,,https://spdx.dev/,"compliance, licensing, data, vulnerabilities","python, java, json, go, rdf"
2023,Creative Commons,Web,Nonprofit building a global digital commons.,https://opensource.creativecommons.org/,1,https://summerofcode.withgoogle.com/programs/2023/organizations/creative-commons,,,https://opensource.creativecommons.org/community/,,https://opensource.creativecommons.org/blog/entries/,"web, nonprofit, copyleft, creative commons, legal","python, javascript, php, css, wordpress"
2023,Sugar Labs,End user applications,Learning software for children,https://sugarlabs.org,8,https://summerofcode.withgoogle.com/programs/2023/organizations/sugar-labs,,sugar-devel@lists.sugarlabs.org,,,https://matrix.to/#/#sugar:matrix.org,"education, games, desktop","python, gtk, typescript, javascipt"
2023,SQLancer,Data,Automatically testing database systems,https://www.sqlancer.com,2,https://summerofcode.withgoogle.com/programs/2023/organizations/sqlancer,,,https://join.slack.com/t/sqlancer/shared_invite/zt-eozrcao4-ieG29w1LNaBDMF7OB_~ACg,https://twitter.com/sqlancer_dbms,,"fuzzing, Automated Testing, Logic bugs, Database systems","java, sql"
2023,CloudCV,Data,Building platforms for reproducible AI Research,https://cloudcv.org/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/cloudcv,,https://groups.google.com/forum/#!forum/cloudcv,https://gitter.im/Cloud-CV/EvalAI,https://twitter.com/eval_ai,,"machine learning, artificial intelligence, computer vision, deep learning, AI/ML","python, django, docker, angularjs, aws"
2023,Software and Computational Systems Lab at LMU Munich,Programming languages,"Software Verification, SAT & SMT solving",https://www.sosy-lab.org/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/software-and-computational-systems-lab-at-lmu-munich,mailto:info@sosy-lab.org,,,,,"software verification, benchmarking, program analysis, formal methods, SAT & SMT solving","python, java"
2023,International Catrobat Association,Programming languages,Free visual coding apps for computational thinking,https://www.catrobat.org,7,https://summerofcode.withgoogle.com/programs/2023/organizations/international-catrobat-association,mailto:contact@catrobat.org,https://catrob.at/mailinglist,https://github.com/Catrobat/Catroid#contributing,https://twitter.com/Pocket_Code,,"education, visual programming, mobile programming, game engines, creativity tools","javascript, swift, kotlin, php, flutter"
2023,Ivy (lets-unify.ai),Data,"All of AI, at your Fingertips.",https://lets-unify.ai,3,https://summerofcode.withgoogle.com/programs/2023/organizations/ivy-lets-unifyai,,,https://discord.gg/5Z6XjPG9uw,https://twitter.com/letsunifyai,https://www.youtube.com/@unifyai,"machine learning, artificial intelligence, computation graph, code conversion, unified API","python, cython, tensorflow, pytorch, Jax"
2023,Machine Learning for Science (ML4SCI),Science and medicine,Machine learning applications in science,https://ml4sci.org/,23,https://summerofcode.withgoogle.com/programs/2023/organizations/machine-learning-for-science-ml4sci,,https://simba3.web.cern.ch/simba3/SelfSubscription.aspx?groupName=ml4sci-announce,https://app.gitter.im/#/room/#ML4SCI_general:gitter.im,,,"machine learning, science and medicine, algorithms, physics, astronomy","python, machine learning, c++, data analysis, artificial intelligence"
2023,DBpedia,Science and medicine,Global and Unified Access to Knowledge Graphs.,https://www.dbpedia.org/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/dbpedia,mailto:dbpedia@infai.org,https://forum.dbpedia.org/,https://dbpedia.slack.com/,https://twitter.com/dbpedia,https://www.dbpedia.org/blog/,"natural language processing, semantic web, linked data, knowledge graph, data extraction","python, javascript, java, scala, rdf"
2023,LibreHealth,Science and medicine,Healthcare for Humanity,https://librehealth.io,5,https://summerofcode.withgoogle.com/programs/2023/organizations/librehealth,,https://forums.librehealth.io,https://chat.librehealth.io,https://twitter.com/LibreHealthIO,,"web, deep learning, hfoss, radiology, mobile apps","python, javascript, android, java, dart/flutter"
2023,The JPF team,Security,JPF is a special JVM for software verification,https://github.com/javapathfinder/jpf-core/wiki,2,https://summerofcode.withgoogle.com/programs/2023/organizations/the-jpf-team,,https://groups.google.com/g/java-pathfinder,,https://twitter.com/Java_Pathfinder,,"model checking, symbolic execution, verification of concurrent systems, program analysis, test input generation","android, java, distributed systems, jvm, smt solvers"
2023,Inkscape,End user applications,Draw freely!,https://inkscape.org,2,https://summerofcode.withgoogle.com/programs/2023/organizations/inkscape,,https://lists.inkscape.org/postorius/lists/inkscape-devel.lists.inkscape.org/,https://chat.inkscape.org,https://twitter.com/inkscape,,"web, graphics, design","python, c++, svg"
2023,AboutCode,Security,"Scan code for origin, license and vulnerabilities",https://aboutcode.org,2,https://summerofcode.withgoogle.com/programs/2023/organizations/aboutcode,,,https://matrix.to/#/#aboutcode-org_discuss:gitter.im,,https://www.aboutcode.org/category/news.html,"dependencies, vulnerabilities, SoftwareCompositionAnalysis, License, SBOM","python, javascript, Django+PostgreSQL, C/Rust/Go"
2023,CHIPS Alliance,Programming languages,"Open source IP, tools & standards for ASIC/FPGA",https://chipsalliance.org/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/chips-alliance,,https://github.com/chipsalliance/ideas/issues,https://chipsalliance.slack.com/,https://twitter.com/CHIPSAlliance,,"soc, IP cores, ASIC design, HDL, chiplets","fpga, chisel, risc-v, systemverilog, ASIC"
2023,Society for Arts and Technology (SAT),Data,Create teleimmersive multisensorial experiences.,https://sat.qc.ca,5,https://summerofcode.withgoogle.com/programs/2023/organizations/society-for-arts-and-technology-sat,,https://gitlab.com/sat-mtl/collaborations/google-summer-of-code/-/issues,https://app.element.io/#/room/#sat-gsoc:matrix.org,https://twitter.com/SATmontreal,,"web, graphics, cloud, multimedia, accessibility","python, javascript, opengl, c++, supercollider"
2023,GnuTLS,Programming languages,C library implementing TLS and DTLS,https://gitlab.com/gnutls/gnutls,2,https://summerofcode.withgoogle.com/programs/2023/organizations/gnutls,,https://lists.gnupg.org/mailman/listinfo/gnutls-help,https://riot.im/app/#/room/#gnutls:matrix.org,https://twitter.com/gnutls,,"security, cryptography, TLS, DTLS","c, Cryptography, TLS"
2023,FreeType,Programming languages,FreeType is a software library to render fonts.,https://freetype.org,3,https://summerofcode.withgoogle.com/programs/2023/organizations/freetype,,freetype-devel@nongnu.org,,,,"library, rendering, fonts, opentype, truetype","c, autotools, meson"
2023,cBioPortal for Cancer Genomics,Science and medicine,Aid discovery in complex cancer genomics data,https://www.cbioportal.org/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/cbioportal-for-cancer-genomics,,,https://slack.cbioportal.org,https://twitter.com/cbioportal,,"genomics, cancer, bioinformatics, big data, precision medicine","mysql, javascript, java, react, typescript"
2023,TensorFlow,Data,TensorFlow is a ML framework for everyone.,https://www.tensorflow.org/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/tensorflow-d1,mailto:tensorflow-gsoc@google.com,,,https://twitter.com/tensorflow,,"education, research, machine learning, on-device machine learning","machine learning, tensorflow, ai, Jax, keras"
2023,OpenStreetMap,Data,Create and distribute free geodata for the world,https://www.openstreetmap.org/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/openstreetmap,,https://community.openstreetmap.org/,,,https://blogs.openstreetmap.org/,"databases, routing, gis, ui, geocoding","python, javascript, java, c++, sql"
2023,Django Software Foundation,Web,Web framework for perfectionists with deadlines,https://www.djangoproject.com,1,https://summerofcode.withgoogle.com/programs/2023/organizations/django-software-foundation-8o,,https://forum.djangoproject.com/c/internals/mentorship/10,,,https://www.djangoproject.com/weblog/,"web, python","python, django"
2023,Open Technologies Alliance - GFOSS,End user applications,Promote Open Standards and Open Source,http://www.gfoss.eu,7,https://summerofcode.withgoogle.com/programs/2023/organizations/open-technologies-alliance-gfoss,mailto:info@eellak.gr,https://lists.ellak.gr/gsoc-developers/listinfo.html,https://chat.ellak.gr,https://twitter.com/eellak,admin@eellak.gr,"web, robotics, open hardware, c++, nodered","javascript, c/c++, nodejs, python 3, Machine Learning (ML)"
2023,FOSSology,Web,Open Source License Compliance by OSS,https://fossology.org,5,https://summerofcode.withgoogle.com/programs/2023/organizations/fossology,,fossology-devel@fossology.org,https://fossology.slack.com/,,https://fossology.org,"automation, spdx, license compliance, nlp, compliance automation","python, postgresql, c/c++, go, php"
2023,GNU Project,Operating systems,Development of the GNU Operating System,https://www.gnu.org,7,https://summerofcode.withgoogle.com/programs/2023/organizations/gnu-project,mailto:summer-of-code@gnu.org,,,,https://planet.gnu.org,"tools, toolchain, command line, OS, binary tools","c, c++, gcc, autotools"
2023,freifunk,Operating systems,Free and open wireless networks,https://freifunk.net/en,6,https://summerofcode.withgoogle.com/programs/2023/organizations/freifunk,mailto:gsoc-org-admins@freifunk.net,,https://matrix.to/#/#freifunk-gsoc2021:bau-ha.us,https://twitter.com/freifunk,https://blog.freifunk.net,"embedded systems, open hardware, routing, wireless networks, federation","c, python, javascript, openwrt, gnu/linux"
2023,Liquid Galaxy project,Data,We code immersive and interactive aps with G Earth,https://www.liquidgalaxy.eu,11,https://summerofcode.withgoogle.com/programs/2023/organizations/liquid-galaxy-project,mailto:liquidgalaxylab@gmail.com,,,https://twitter.com/_liquidgalaxy,,"visualization, networking, maps, cluster, ux","python, linux, android, flutter, Google Earth"
2023,The Julia Language,Data,A fresh approach to technical computing,https://julialang.org,14,https://summerofcode.withgoogle.com/programs/2023/organizations/the-julia-language,,https://discourse.julialang.org,https://julialang.org/slack/,https://twitter.com/JuliaLanguage,https://julialang.org/blog/,"math, machine learning, science, data science, graphs","machine learning, julia, data science, gui, models"
2023,Plone Foundation,Web,"Python-based CMS, with React front-end.",https://plone.org,5,https://summerofcode.withgoogle.com/programs/2023/organizations/plone-foundation,mailto:gsoc@cleanclothes.org,https://community.plone.org/t/recommendations-for-gsoc-aspirants/16301/1,,https://twitter.com/plone,,"web, cms","python, javascript, react"
2023,rocket.chat,End user applications,Open source team chat and communications platform,https://github.com/RocketChat,10,https://summerofcode.withgoogle.com/programs/2023/organizations/rocketchat,mailto:gsoc+2023@rocket.chat,https://forums.rocket.chat/c/gsoc/gsoc2023/76,https://open.rocket.chat/channel/gsoc2023,https://twitter.com/rocketchat4all,,"communications, messaging, group chat, Team Collaboration, Chat platform","javascript, raspberry pi, typescript, node, meteorJS"
2023,Internet Health Report,Science and medicine,Monitoring the Internet,https://ihr.iijlab.net,4,https://summerofcode.withgoogle.com/programs/2023/organizations/internet-health-report,mailto:admin@ihr.live,,,https://twitter.com/ihr_alerts,,"networking, routing, communication, internet, data analytics","python, javascript, apache kafka, VueJS"
2023,Kotlin Foundation,Programming languages,Advance the Kotlin programming language,https://kotlinfoundation.org/,4,https://summerofcode.withgoogle.com/programs/2023/organizations/kotlin-foundation,mailto:gsoc@kotlinfoundation.org,,https://slack-chats.kotlinlang.org/c/gsoc,https://twitter.com/kotlin,https://blog.jetbrains.com/kotlin/,"compilers, programming languages, software development, libraries, Programming & Build Tools","gradle, kotlin, jvm, Parsers & Compilers, Multiplatform"
2023,gprMax,Science and medicine,Simulating electromagnetic wave propagation,https://www.gprmax.com,4,https://summerofcode.withgoogle.com/programs/2023/organizations/gprmax,mailto:info@gprmax.com,,https://twitter.com/gprMax_fdtd,https://twitter.com/gprmax_fdtd,,"science, engineering, geophysics, electromagnetics, ground penetrating radar","python, cuda, openmp, mpi, opencl"
2023,BRL-CAD,End user applications,3D CAD & other computer-aided tech (CAx),https://opencax.github.io/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/brl-cad,mailto:gsoc@kicad.org,https://sourceforge.net/p/ifcopenshell/discussion/,https://web.libera.chat/?channel=#openscad,,,"geometry, 2d/3d graphics, ray tracing, high-performance computing, conversion standards","python, c/c++, opengl, opencl, scripting"
2023,Metasploit,Security,World’s most used penetration testing framework,https://metasploit.com,1,https://summerofcode.withgoogle.com/programs/2023/organizations/metasploit,mailto:msfdev@metasploit.com,,https://metasploit.com/slack,https://twitter.com/metasploit,,"security, penetration testing, offensive security, exploitation","c, python, postgresql, ruby, assembly"
2023,Scala Center,Programming languages,Guide and support the Scala community,https://scala-lang.org/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/scala-center,mailto:scala.center@epfl.ch,,,https://twitter.com/scala_lang/,,"education, compilers, tooling","scala, scala.js, scala native"
2023,Apache Software Foundation,Other,Open source software to the public free of charge,https://apache.org,25,https://summerofcode.withgoogle.com/programs/2023/organizations/apache-software-foundation,,http://apache.org/foundation/mailinglists.html,,https://twitter.com/theasf,,"big data, cloud, libraries, other","c, java, c++"
2023,SageMath,Science and medicine,Open-source mathematics software system,https://www.sagemath.org,6,https://summerofcode.withgoogle.com/programs/2023/organizations/sagemath,mailto:tcscrims@gmail.com,https://groups.google.com/g/sage-gsoc,https://twitter.com/sagemath,https://twitter.com/sagemath,,"mathematics, education, research","python, cython"
2023,FFmpeg,Media,"Record, convert and stream audio & video",https://ffmpeg.org/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/ffmpeg,,http://ffmpeg.org/contact.html#MailingLists,http://ffmpeg.org/contact.html#IRCChannels,,,"audio, video, subtitles, multimedia","c, git, asm"
2023,MZmine and MS-DIAL,Science and medicine,Open-source software for mass spectrometry,https://mzmine-ms-dial-gsoc.github.io/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/mzmine-and-ms-dial,mailto:mzmine.msdial.gsoc@gmail.com,,,https://twitter.com/msdial_project,,"data science, graphics, cheminformatics, mass spectrometry, feature detection","java, c#, javafx"
2023,R project for statistical computing,Science and medicine,R software for statistical computing & graphics,https://www.r-project.org/,9,https://summerofcode.withgoogle.com/programs/2023/organizations/r-project-for-statistical-computing,mailto:gsoc-r@googlegroups.com,gsoc-r@googlegroups.com,,,,"visualization, machine learning, data science, graphics, statistics","c, javascript, c++, r-project, fortran"
2023,RTEMS Project,Operating systems,A real-time operating system for Earth & Space,https://www.rtems.org/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/rtems-project,mailto:https://devel.rtems.org/wiki/RTEMSMailingLists,,https://devel.rtems.org/wiki/Developer/discord,,,"kernel, embedded, real-time, multicore, rtos","python, c/c++, assembly, posix"
2023,MetaBrainz Foundation Inc,Data,"Open music / book metadata, music recommendations",https://metabrainz.org,7,https://summerofcode.withgoogle.com/programs/2023/organizations/metabrainz-foundation-inc,mailto:suppport@metabrainz.org,,https://metabrainz.org/contact,metabrainz,,"open data, music, books, Music recommendation, music social network","python, react, perl, postgres, spark"
2023,SymPy,Science and medicine,SymPy is a Python library for symbolic mathematics,https://www.sympy.org/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/sympy,,https://groups.google.com/g/sympy,,,,"mathematics, physics, symbolic mathematics","python, numpy, jupyter"
2023,Apertium,Science and medicine,A free/open-source machine translation platform,https://apertium.org/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/apertium,,apertium-stuff@lists.sourceforge.net,https://wiki.apertium.org/wiki/IRC,,,"natural language processing, machine translation, language technology, less-resources languages","python, javascript, c++, xml, bash"
2023,The Honeynet Project,Security,Honeypots and Threat Intelligence R&D,https://honeynet.org,6,https://summerofcode.withgoogle.com/programs/2023/organizations/the-honeynet-project,,,https://gsoc-slack.honeynet.org/,,https://www.honeynet.org/blog/,"honeypots, malware analysis, Threat Intelligence","python, javascript, django, go, docker"
2023,MDAnalysis,Science and medicine,Analysis of molecular simulations data with Python,https://www.mdanalysis.org,2,https://summerofcode.withgoogle.com/programs/2023/organizations/mdanalysis,,https://groups.google.com/a/mdanalysis.org/g/gsoc,,https://twitter.com/mdanalysis,https://www.mdanalysis.org/blog/,"science, computational-chemistry, high-performance-computing, molecular-simulation, soft-matter-physics","python, cython, c/c++"
2023,Open Chemistry,Science and medicine,Advancing Open Source & Open Science for Chemistry,https://openchemistry.org/,8,https://summerofcode.withgoogle.com/programs/2023/organizations/open-chemistry,,https://public.kitware.com/mailman/listinfo/openchemistry-developers,,https://twitter.com/openchem,,"data science, graphics, scientific visualization, cheminformatics, quantum chemistry","python, javascript, opengl, c++, c++14"
2023,GCP Scanner,Security,Security scanning tool for Google Cloud,https://github.com/google/gcp_scanner/wiki/Google-Summer-of-Code-2023,3,https://summerofcode.withgoogle.com/programs/2023/organizations/gcp-scanner,mailto:gcp_scanner@google.com,https://groups.google.com/g/gcp-scanner,https://mail.google.com/chat/u/0/#chat/space/AAAASZhS34E,https://twitter.com/mshudrak,,"security, automation, scanning, google cloud","python, google cloud"
2023,Learning Equality,End user applications,Equity in education to transform lives,https://learningequality.org/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/learning-equality,mailto:gsoc@learningequality.org,,,,https://blog.learningequality.org/,"education, distributed databases, offline, learning","python, javascript, django, vue.js"
2023,Pitivi,End user applications,Self-expression through filmmaking,https://www.pitivi.org/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/pitivi,mailto:pitivi@pitivi.org,,https://matrix.to/#/#pitivi:matrix.org,https://twitter.com/pitivi,https://www.pitivi.org/news/,"video processing, filmmaking, video editing","c, python, gtk, gstreamer"
2023,GitLab,Infrastructure and cloud,Everyone can contribute,https://gitlab.com,3,https://summerofcode.withgoogle.com/programs/2023/organizations/gitlab,mailto:contributors@gitlab.com,,https://discord.gg/gitlab,https://twitter.com/gitlab,,"cloud, devops","javascript, ruby on rails, go, ruby, vue"
2023,caMicroscope,Science and medicine,Toolkit for cancer imaging research,https://camicroscope.github.io,3,https://summerofcode.withgoogle.com/programs/2023/organizations/camicroscope,mailto:camicroscope-gsoc@googlegroups.com,https://github.com/camicroscope/GSOC/discussions,,,https://camicroscope.github.io/community,"data visualization, image analysis, AI/ML, microscopy, dicom pathology","python, javascript, mongodb, opencv, tensorflow"
2023,Micro Electronics Research Lab - UITU,Other,Accelerating Engineering Innovation,https://www.merledupk.org,1,https://summerofcode.withgoogle.com/programs/2023/organizations/micro-electronics-research-lab-uitu,,,https://gitter.im/merledu/community,https://twitter.com/merluit,,"iot, embedded, Processor, System on Chip, RISC-V","RISCV, Processor, Hardware, systemonchip, memory"
2023,OpenMRS,Programming languages,"Write Code, Save Lives.",https://openmrs.org/,9,https://summerofcode.withgoogle.com/programs/2023/organizations/openmrs,,https://talk.openmrs.org/,,https://twitter.com/openmrs,,"platform, frontend, Electronic Medical Record System, QA automation","mysql, javascript, java, reactjs, fhir"
2023,Wagtail,Web,The powerful Python CMS for modern websites,https://wagtail.org/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/wagtail,,https://github.com/wagtail/gsoc/discussions,,https://twitter.com/wagtailcms,https://wagtail.org/blog/,"web, accessibility, cms","python, javascript, django"
2023,OpenWISP,End user applications,The Hackable Network Management System,https://openwisp.org,1,https://summerofcode.withgoogle.com/programs/2023/organizations/openwisp,,https://groups.google.com/forum/#!aboutgroup/openwisp,https://gitter.im/openwisp/general,https://twitter.com/openwisp,,"networking, network management system, wifi, vpn, sdn","python, javascript, django, lua, openwrt"
2023,SCoRe Lab,End user applications,SCoRe Lab develops FOSS softwares for everyone!!!,https://scorelab.org/,12,https://summerofcode.withgoogle.com/programs/2023/organizations/score-lab,mailto:gsoc@scorelab.org,https://groups.google.com/g/score-community,https://app.gitter.im/#/room/#scorelab_Google-Summer-of-Code:gitter.im,https://twitter.com/SCoReLab_Org,https://medium.com/scorelab,"security, web, machine learning, cloud","python, java, go, nodejs, reactjs"
2023,Gentoo Foundation,Operating systems,"A flexible, source-based Linux distribution.",https://www.gentoo.org/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/gentoo-foundation,,gentoo-soc@lists.gentoo.org ,https://web.libera.chat/?channels=#gentoo-soc,,,"operating systems, security, embedded, init, package","c, python, shell, linux, bash"
2023,Free and Open Source Silicon Foundation,Other,Working together for Free and Open Source Silicon,https://www.fossi-foundation.org,5,https://summerofcode.withgoogle.com/programs/2023/organizations/free-and-open-source-silicon-foundation,mailto:gsoc@fossi-foundation.org,,https://gitter.im/librecores/Lobby,https://twitter.com/fossifoundation,,"hardware, debug, web services, simulation, electronic design tools","verilog, risc-v, compiler, web development"
2023,Oppia Foundation,End user applications,"Free platform for interactive, tutor-like lessons",https://www.oppia.org,5,https://summerofcode.withgoogle.com/programs/2023/organizations/oppia-foundation,,https://github.com/oppia/oppia/discussions,,https://twitter.com/oppiaorg?lang=en,https://medium.com/oppia-org,"education, web, community, nonprofit, social impact","python, google app engine, angular, typescript"
2023,AOSSIE,End user applications,Australian Umbrella Org for Open-Source Projects,https://aossie.gitlab.io/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/aossie,,,https://discord.gg/xbPtJ9Jd,https://twitter.com/aossie_org,,"machine learning, electronic voting, natural language processing, social science","python, javascript, machine learning, scala, Blockchain"
2023,The Palisadoes Foundation,End user applications,Transforming non-profit organizations in the cloud,https://www.palisadoes.org,8,https://summerofcode.withgoogle.com/programs/2023/organizations/the-palisadoes-foundation,,https://www.freelists.org/list/palisadoes,https://www.palisadoes.org/slack,,https://www.palisadoes.org/news/,"web, api, database, cloud, mobile","mongodb, flutter, graphql, typescript"
2023,XMPP Standards Foundation,End user applications,XSF develops an open-standard messaging protocol,https://xmpp.org/,2,https://summerofcode.withgoogle.com/programs/2023/organizations/xmpp-standards-foundation,mailto:xsfcommteam@protonmail.com,https://mail.jabber.org/mailman/listinfo/gsoc,https://xmpp.org/chat#converse/room?jid=gsoc@muc.xmpp.org,https://fosstodon.org/@xmpp,https://xmpp.org/blog/,"instant messaging, chat, WebRTC, Jingle, Real-Time Communication","vala, xmpp, swift, dart, Objective C"
2023,The FreeBSD Project,Operating systems,FreeBSD: An OS for servers to embedded systems,https://www.freebsd.org/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/the-freebsd-project,mailto:soc-admins@FreeBSD.org,https://lists.freebsd.org/mailman/listinfo/freebsd-hackers,https://wiki.freebsd.org/SummerOfCode/IRC,https://twitter.com/freebsdfndation,,"virtualization, operating system, Embedded System","c, llvm, assembly, make, POSIX shell"
2023,MuseScore,End user applications,The World’s Most Popular Music Notation Software,https://musescore.org/,1,https://summerofcode.withgoogle.com/programs/2023/organizations/musescore,,,https://musescore.org/en/node/271551,,https://musescore.org/en/node/271551,"music, midi, musicxml, sheet music, music notation","c++, qt, qml, cmake"
2023,52°North Spatial Information Research GmbH,Science and medicine,Innovative ideas & technologies in geoinformatics,https://52north.org/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/52north-spatial-information-research-gmbh,mailto:gsoc@52north.org,gsoc-52n@52north.org,https://52n-gsoc.slack.com/ssb/redirect,,,"citizen science, spatial information infrastructures, open standards, data analytics, Geoinformation","javascript, android, java, web services, ogc standards"
